Campaign,Ad group,Keyword,Match type,Max CPC,Final URL,Status
DR-iPad,Sillim,[신림 아이패드 프로 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,"""신림 아이패드 프로 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,[신림 아이패드 프로 액정 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,"""신림 아이패드 프로 액정 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,[신림 아이패드 화면 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,"""신림 아이패드 화면 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 당일 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 당일 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 떨어뜨림],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 떨어뜨림""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 미니 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 미니 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 미니 액정 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 미니 액정 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 배터리 교체],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 배터리 교체""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 배터리 교체 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 배터리 교체 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 빠른 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 빠른 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 수리 가격],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 수리 가격""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 수리 견적],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 수리 견적""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 수리 잘하는 곳],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 수리 잘하는 곳""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 수리비],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 수리비""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 액정],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 액정""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 액정 가격],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 액정 가격""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 액정 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 액정 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 액정 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 액정 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 액정 수리 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 액정 수리 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 액정 수리비],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 액정 수리비""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 에어 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 에어 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 에어 액정 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 에어 액정 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 응급 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 응급 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 정품 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 정품 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 충전 안됨],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 충전 안됨""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 침수],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 침수""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 켜지지 않음],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 켜지지 않음""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 프로 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 프로 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 프로 액정 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 프로 액정 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[목동 아이패드 화면 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""목동 아이패드 화면 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[양천구 아이패드 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""양천구 아이패드 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[양천구청 아이패드 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""양천구청 아이패드 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,[영등포 아이패드 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-iPad,Mokdong,"""영등포 아이패드 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-ipad.html,Enabled
DR-AppleWatch,General,[애플워치 SE 배터리 교체],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE 배터리 교체""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE 액정 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE 액정 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE 액정 수리비],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE 액정 수리비""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE2 배터리 교체],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE2 배터리 교체""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE2 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE2 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE2 액정 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE2 액정 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE2 액정 수리비],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE2 액정 수리비""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE2 충전 안됨],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE2 충전 안됨""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE2 침수],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE2 침수""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE3 배터리 교체],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE3 배터리 교체""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE3 수리],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE3 수리""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE3 액정 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE3 액정 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE3 액정 수리비],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE3 액정 수리비""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE3 충전 안됨],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE3 충전 안됨""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE3 침수],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE3 침수""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 SE3 후면],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 SE3 후면""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 깨졌는데 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 깨졌는데 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 당일 수리],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 당일 수리""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 뒷면 깨짐],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 뒷면 깨짐""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 뒷면 들뜸],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 뒷면 들뜸""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 뒷면 분리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 뒷면 분리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 뒷면 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 뒷면 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 디지털 크라운 고장],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 디지털 크라운 고장""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 디지털 크라운 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 디지털 크라운 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 디지털 크라운 안됨],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 디지털 크라운 안됨""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 떨어뜨림],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 떨어뜨림""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 물 들어감],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 물 들어감""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 물에 빠짐],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 물에 빠짐""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 바로 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 바로 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 배터리 교체],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 배터리 교체""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 배터리 교체 가격],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 배터리 교체 가격""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 배터리 교체 비용],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 배터리 교체 비용""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 배터리 부풀음],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 배터리 부풀음""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 배터리 빨리 닳음],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 배터리 빨리 닳음""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 버튼 고장],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 버튼 고장""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 버튼 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 버튼 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 버튼 안눌림],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 버튼 안눌림""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 빠른 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 빠른 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 사이드 버튼 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 사이드 버튼 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 가격],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 가격""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 가능],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 가능""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 가능한 곳],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 가능한 곳""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 견적],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 견적""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 기간],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 기간""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 며칠],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 며칠""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 비용],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 비용""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 얼마],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 얼마""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 얼마나 걸려요],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 얼마나 걸려요""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 잘하는 곳],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 잘하는 곳""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리 추천],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리 추천""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리되나요],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,"""애플워치 수리되나요""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
DR-AppleWatch,General,[애플워치 수리비],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/applewatch-refurbish-guide.html,Enabled
